id,name,categories,stars,latitude,longitude,full_address,price,reservation,hours_Monday_open,hours_Monday_close,hours_Tuesday_open,hours_Tuesday_close,hours_Wednesday_open,hours_Wednesday_close,hours_Thursday_open,hours_Thursday_close,hours_Friday_open,hours_Friday_close,hours_Saturday_open,hours_Saturday_close,hours_Sunday_open,hours_Sunday_close,parking,wifi,alpha_rating,rid,text
V1nEpIRmEa1768oj_tuxeQ,Cibo,Italian|Pizza|Sandwiches|Restaurants,4.5,33.45496,-112.079908,"603 N 5th Ave
Phoenix, AZ 85003",2,Yes,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,17:00,21:00,Yes,Yes,5,d0Msc4-0uEV8wMqp3cZg7Q,"Wow - 
I must admit, Cibo impressed me more than I anticipated... even after reading the 100 reviews that came before mine!

I had plans to meet my friend and future yelper Leslie F for lunch on Monday, and when she suggested Cibo since it's near where she works, I jumped on it... after all, I'd never been and I'd been wanting to try it for ages!

Maybe lunchtime is the time to go, as we didn't have to wait for a table and our service was right on... Sara was our waitress and she was just the right amount of attentive; she gave us time to peruse the menu per our request but brought our iced teas out right away.  They stayed full too... thanks to the attentive rest of the staff.  I felt like I drank about 5 gallons of tea (it's really good by the way).

I opted for a vegetariano sandwich served hot with a house salad.  The saltimbocca bread is worth breaking the wedding diet for, and the grilled zucchini, roasted red bell peppers, grilled eggplant and mozzarella are just the right amount of flavor in between the fresh bread.  Each bite was uhhhmazing.  I love when restaurants choose not to skimp on the quality or the quantity.  The salad was the perfect compliment as well.

Leslie chose the Sicilia salad.  She is a Cibo regular but this was the first time she had this particular salad.  It comes with organic mixed greens, orange slices, goat cheese, and toasted almonds with Grand Marnier dressing and a side of fresh bread.  She seemed happy with her order as well.  The other salads and sandwiches looked appealing as well.

We skipped dessert although Leslie told me that the mini crepes they serve are fabulous... I'll have to return to try those as well as the pizzas one evening for dinner.  

I know Jared will also love the bungalow style house and laid back ambiance that Cibo offers in addition to the fabulous menu and service we received.  I can't wait to share my new find with him!"
fVgrpVyp-nPLTac9YIjTug,T Cook's Restaurant,Mediterranean|Restaurants,4.0,33.504688,-111.969094,"5200 E Camelback Rd
Phoenix, AZ 85018",3,Yes,18:00,21:00,18:00,21:00,18:00,21:00,18:00,21:00,17:30,22:00,17:30,22:00,,,Yes,Yes,5,TR9UaLiiNXB9FZwQoDR6iQ,"Seeing that my last review was in August 2007, it's time for an update.  I've been back to the T. Cooks bar/lounge at the Royal Palms more times than I can count on my hands.  I even had a surprise party for my fiance there a while back...

Keep in mind that every single time I've been there, I've eaten and/or drank in the bar - not in the restaurant... it's always fun and entertaining, and Jason, Jeremy, and Salso take great care of us.  

T. Cooks recently changed their menu, and wow... I had an amazing entree last night of beef short rib served with a carrot risotto cake.  The beef was fall off the bone amazing and I finished off my meal with very little help from an eager fiance.  I did also enjoyed a bite of his lobster ravioli... buttery and just the right texture, it melted in my mouth as well.

Great wine, food, and ambiance - you cannot go wrong at T Cooks / Royal Palms!"
zMa6YoEekpABg1HZnnTZdg,Hillstone Restaurant,American (New)|Sushi Bars|Restaurants,4.0,33.510034,-112.0241743,"2650 E Camelback Rd
Phoenix, AZ 85016",3,Yes,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,Yes,No,5,ZTu4rbrKoPcMU_qowIgA7A,"Houston's - you have not let me down yet... I've been on numerous occasions to this location, and I have not one complaint.  Today for lunch, I met my friend and future yelper Ryan H, and I not only enjoyed the amazing company, but the meal itself.  I chose the ahi tuna salad and a side of spaghetti squash.  Each bite of salad was better than the next; i especially love the dressing, avocado, sesame seeds, mango, and ginger... yum!  And as if the salad wasn't enough food, I had to order the side of spaghetti squash since it's a daily special and I love it so much! Ryan had the ribs and seemed to enjoy those as well!

A few weeks ago Jared and I were at this location before seeing a movie at the Esplanade Theater upstairs... we each had a glass of wine and shared the veggie plate which was also divine!  Albeit a bit pricey, but worth the splurge...

I'll for sure continue to frequent both this Houston's and the Scottsdale location - one of the few 'chains' in AZ that are worth it."
DcrM4hwDcU2G6vuh2cnaYQ,noca,Italian|American (New)|Restaurants,4.0,33.5100242,-112.0152854,"3118 E Camelback Rd
Phoenix, AZ 85016",3,Yes,,,11:00,21:00,11:00,21:00,11:30,22:00,11:00,22:00,11:00,22:00,17:30,21:00,Yes,No,5,caBxsn_Yn4RfRzwVatHUrQ,"Let me preface this by saying 5 stars do not give this foodie haven justice... this is probably the most delicious meal I've had... EVER!

It was a Wednesday night and we had 8:00 reservations.  We walked in right on time and were greeted immediately by none other than Eliot Wexler, himself. He couldn't have been friendlier, seating us immediately (just the way it should be when you have a reservation)! I noticed that the restaurant was packed and everyone around us seemed to be enjoying themselves - that was a good sign!  Plus the fact that I bumped into Jenn H, and I know she's got good taste, so when she recommended a few of her favorite menu items, I listened!

There were 3 of us dining, and I know we all enjoyed every moment, every sip, and every bite!  We each had a glass of wine to start - I went with the Kim Crawford Sauv Blanc.  Looking over the menu, it was difficult to decide on what to order - everything sounded unique and appealing.  After asking our waiter, Robert, for his opinion, I flagged Eliot down to ask what he thought between the Skate Wing and the Scallops.  He sold me on the Skate Wing... and I would order it again and again!  But before I get there, I have to mention that the table sampled the Gougere with mushroom duxelle and port wine syrup... (a special treat that was not on the menu).  We also tasted the Spinach Mezzaluna - a handmade ravioli stuffed with ricotta, mascarpone, and pecorino.  It was incredible!  I truly savored each bite! Oh, and how can I forget the fresh bread and olive oil brought to our table?  Truly, the freshest tasting olive oil... I'm not kidding!

On to the entrees... (pictured above).  My companions fancied their scallops and halibut immensely.  We traded a bite for a bite so we could each try all three entrees too, and they were all pretty amazing.  I will say, however, that Eliot (and Jenn H) steered me right in suggesting the Skate Wing.  I pretty much licked my plate clean!

We were all full after the entrees but decided that dessert would be a good ending to this phenomenal meal... so, what did we do?  On top of the cotton candy, we shared the donuts and the apple risotto.  We may as well do it right, right?  Wow!  We sure did do it right... the donut holes were served with 3 dipping sauces, and while I'm not a donut person, these were pretty amazing.  I hadn't treated myself to Cotton Candy since I was a little girl, so that was a fun addition of sugar shot right into my system... you have to have some, it's their signature dessert!  Finally, we went for one more indulgence... the apple risotto - oh, the apple risotto.  Fantastic!  Tiny pieces of apple sauteed with butter, sugar, honey, and more... topped with a salty butter flavored ice cream.  I know there were some additional ingredients that I'm missing here, but OMG... need I say more?

In some of the press I've read about this place, it's referred to as ""fine dining in a casual atmosphere at an accessible price."" I would agree with that - although I do think the 'accessible price' part is relative.  I would consider this more of a 'special occasion' type of place because of the $$ you'll spend here - $50 pp more or less.  It's worth dumping out your piggy bank if you have to though... it's a culinary experience you won't forget!

I'm already dreaming about my next visit!"
ZoQAOnEFnyHjSpomtfqesA,That's A Wrap,Sandwiches|Restaurants,4.0,33.4701393,-112.0654347,"2022 N 7th St
Phoenix, AZ 85006",1,No,10:30,17:00,10:30,17:00,10:30,17:00,10:30,17:00,10:30,17:00,10:30,15:00,,,Yes,No,5,vc1jIREOCAcWYiQgUGhoGg,"I took advantage of That's A Wrap for their catering services yesterday and once again, was totally impressed!  I called around 10am for a 5pm delivery... I wanted to make sure that those of us who were working at the Phoenix Art Museum all day preparing for the pARTy had some fuel to get us through the evening.  Sure enough, That's A Wrap delivered - literally and figuratively.  

I ordered a platter of assorted sandwiches, fruit, chips, cookies, and bottled water - it was perfect!  Everything was delicious!  It arrived right on time and it was all labeled so it was easy to figure out what you were eating.  I had the ""Godfather"" wrap (Salami, ham, and provolone wrapped in a honey wheat tortilla with lettuce, tomato, red onion, sun- 
dried tomato mayo and a drizzle of olive oil).  I don't usually choose salami and ham but for whatever reason, this is the one that sounded best to me yesterday - and it was!

Thanks That's A Wrap for fueling me and all of the yelper helpers for the pARTy... I'll be back to visit soon!"
XNSito__Fne14TXU0vz1Qw,Bomberos Cafe & Wine Bar,Wine Bars|Bars|Latin American|Nightlife|Restaurants,4.0,33.5650982,-112.0737503,"8801 N Central Ave
Ste 104
Phoenix, AZ 85020",2,Yes,16:00,23:00,16:00,23:00,16:00,23:00,16:00,23:00,16:00,00:00,11:00,00:00,11:00,22:00,Yes,No,5,STevB88V3RZuighli4qkQg,"I was in Bomberos for breakfast this morning, and I was told they now carry Coca Lite!  So much better than Diet Coke - I had no idea I could find it anywhere in the US!  How great is that?

Also, Bomberos is now using MJ Breads and Tammie Co pastries... not too shabby, huh?"
EWMwV5V9BxNs_U6nNVMeqw,FEZ,Bars|Mediterranean|Nightlife|Lounges|American (New)|Restaurants,4.0,33.4916953,-112.0734977,"3815 N Central Ave
Phoenix, AZ 85012",2,Yes,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,01:00,10:00,01:00,10:00,00:00,Yes,Yes,5,0CLwLrgdpCro7U950himEw,"Jared suggest we stop by Fez to say hello to Thomas and grab a quick bite after the Ignite Phoenix meeting we went to last night. (It was a Tuesday and pretty happening there). I have to admit, I was kind of craving thai food, but I allowed him to talk me into it.

I'm so happy I did because:
a) it's always great to see Thomas
b) service was better than ever - Brian was our server and David brought our food out when it came
and c) I tried 3 menu items that I hadn't tried before and enjoyed all of them!

We started with the Fez lettuce wraps... I loved the balance of the chicken with dried fruit, almonds, and pomegranate vinaigrette dressing.  Different any others I've had since they are usually with mushrooms, water chestnuts, and more of an asian flavor.

Next we had the kisra & hummus - I missed this at the Elite event somehow, but wow - it was delicious!  The garlicky hummus may not be so good for my breath, but it tasted amazing - I couldn't get enough!  The kisra bread was really good too - I ate way too much!

Lastly, even though we probably didn't need anything else, we had the shrimp, eggplant & mushroom kibis - I didn't realize they were fried when I ordered them, but what the hell, right?  A little fried food every now and then can't hurt!  Plus, anything with eggplant is tops in my book!  It is described as crispy roasted eggplant, mushroom and shrimp cakes with pesto herb aioli.  It looks like crab cakes, but you can taste all of the ingredients in each bite.  They were awesome too!

All in all, another fantastic ""Fez""tivity!"
XWvht_1ZLdK7EHJ3jo4q0g,The White Chocolate Grill,American (Traditional)|Restaurants,4.0,33.655566,-111.92641,"7000 E Mayo Blvd
Phoenix, AZ 85054",2,Yes,11:00,21:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,21:00,Yes,No,5,_RTmV3n84G-I0qEEny-anA,"Yes, it may be a chain (there are locations in Vegas and Chicago too), but WCG is a special restaurant... with top notch service, awesome food & drinks, fun atmosphere, and moderate prices, I have to give 5 stars.  I almost don't want to give 5 stars, just because they're a chain, but after my experience there tonight, I feel they deserve an all-star rating!

I arrived first (as usual) and put our name in (party of 4)... it was prime time (7:30 on a Friday night), so I expected a wait.  (They don't take reservations during dinner; only lunch).  I was given a beeper thing, and no more than 5 minutes later, it vibrated.  The rest of my party was not even there yet!  The hostess sat me anyways - there was a great table available in the bar area.  

Alicia was our server and approached me within minutes of sitting down to take my drink order.  I also ordered the artichoke appetizer for the table.  The rest of my party arrived and Alicia was back to take their drink orders. share the specials, answer questions, etc...

3 of us ordered the crab cake entree (2 with a side of broccoli and 1 with a side of honey roasted carrots) - and my dad had the halibut with fries... everything was delicious!  The crab cakes are not breaded at all; they melt in your mouth!  The broccoli is steamed just right and sprinkled with parmesan and some special seasoning that makes it taste great.  The carrots are sweet like candy.  I didn't have any, but the fries that came with the fish looked good too!

In the past, I've also had the Four Cheese Spinach & Artichoke Dip (served with warm tortilla chips and salsa), the Rotisserie Chicken Tortilla Soup, and several salads... I've always been impressed with the quality, taste, and serving sizes too!

I didn't tonight, but if you can - save room for dessert!  The desserts are actually listed at the top of the menu, so they stand-out - for good reason!  They are all phenomenal!  My favorites are the White Chocolate Brownie, the White Chocolate Banana Cream Pie with Graham Cracker Crust, and the apple pie a la mode!

Yes, the menu is similar to Houston's; yes, the bar is a replica of Ocean Club... but, the service and quality of WCG make this place unique and worth every bit of the 5 star rating I'm giving them!

EDIT: Service on a Friday night was not quite as great... I'll keep their 5 star review, but i'm rounding up now from a 4.5.  We'll see what happens next visit!"
EfmR4e1tmjC5_ZQOgfnYrg,Roma Garden Ristorante,Restaurants|Italian,4.5,33.6107716621037,-111.996334513497,"3923 E Thunderbird Rd
Ste 113
Phoenix, AZ 85032",2,Yes,16:00,21:00,16:00,21:00,16:00,21:00,16:00,21:00,16:00,22:00,16:00,22:00,16:00,21:00,Yes,Yes,5,lOvdXM6zXyzxpMxptY4PYw,"Another great Italian find!

My BF and I went to Roma Garden for dinner last night because he was given a gift certificate there from a friend.  We'd never heard of it, but we're always up for trying something new, especially with $50 towards our meal.  We pulled up to their strip mall location without expectations and we were both pleasantly surprised!

When you walk in, the lighting and decor are welcoming and the staff is friendly and attentive.  It was a Thursday night and there were plenty of other guests in the restaurant, and there was a lively energy in the air.  After browsing the menu, I ordered one of the few 'Chef's Specials' of the night - tilapia with fresh veggies and pasta in a lemon caper sauce.  BF went with Pollo Parmagiana.  He had a glass of cabernet and I had pinot grigio... and voila - a warm bread basket arrived on our table at just the right time!

We were both happy with our orders when they arrived as well... the fish was cooked just right and the sauce was tasty... good portions as well!  Although we were full, we decided to order a dessert to share - the homemade snow white chocolate tartufo - yum!  The perfect sweet ending to our meal.  In addition, we were each brought an after dinner drink of amaretto on the rocks, on the house.

****I just have to share that I was pleasantly surprised that the women's restroom was clean, spacious, and had a fresh fragrance to it - I normally don't notice that, but I was impressed by this!

In speaking to the waiter and the owner, we learned that this restaurant recently changed locations but they've been in business for over 15 years.  Gotta love the local businesses that last in the valley... we'll be back to support Roma Garden and enjoy their fine ""Northern Italian Cuisine"" without a doubt.  I suggest you go check it out also - bon appetito!"
FqzgT9Y-Yu7jiWdHnGW-kQ,The Vig,Bars|American (Traditional)|Pubs|Nightlife|Lounges|Restaurants,4.0,33.494489,-111.995106,"4041 N 40th St
Phoenix, AZ 85018",2,No,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,10:00,02:00,10:00,02:00,Yes,Yes,5,S2Cnk7vEXwS3a2W21uiF-A,"I've been to The Vig a handful of times... for at least 4 lunches, a few times for just drinks / happy hour, and at least 2 dinners.  I think that is a fair amount of visits to justify the 4.5 star review rounded up to 5 stars that I am giving it now!

I've always had friendly and attentive service, and I've never had a problem with the food or drinks I've ordered.  Granted, I've probably just ordered beer, iced tea, or water, but still :)

I'm adding The Vig to my list of places to go for great sweet potato fries.  They also offer really yummy starters including the Vings (grilled wings), Grilled Veggie Platter, Hummus, and Ceviche.  At lunchtime, I recommend the Cobb salad although several friends of mine consistently order the Vig Azz Burger.  For dinner, I love their ""Miso Hungry Salmon.""  

As mentioned in other reviews, their outdoor dining area and bocce court are just what Phoenix needs more of on a beautiful day or evening!  So much fun!

If this beautiful weather continues, I'll be hanging out at The Vig again very soon!"
j5HLcBru7FEirYJPbKFVWA,Breadcrafters Bakery & Cafe,Bakeries|Food|Sandwiches|Restaurants,4.0,33.6009221526541,-111.978694484131,"12635 N Tatum Blvd
Phoenix, AZ 85032",2,No,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,17:00,09:00,15:00,Yes,Yes,5,wTUN7X1UKdczGlWzJnQM4Q,"I have a new favorite sandwich place!

I've probably driven by Breadcrafters over 3.000 times since I moved to Phoenix.  It's in an unassuming little shopping center on Tatum across the street from PV Mall.  I noticed the sign but never thought twice about going in until my friend Deborah recently told me that they have wonderful sandwiches and salads that are perfect for picking up when you're on the run.

So, instead of trusting Deborah 100% (I don't know her THAT well yet), I sent my mom in to try Breadcrafters when she asked me where she should go for lunch during her last visit.  It passed the 'mom test' with flying colors... my mom loved it - she said it was perfect!

Today was my turn... and needless to say, I was extremely impressed!  The staff was really sincere, friendly and helpful.  When I walked in, I smelled fresh bread and I saw several cases full of not only bread, but sandwiches, salads, and baked goods too!  Everything looked awesome!  I looked at the menu and noticed that prices were reasonable and they offered daily specials including soup/sandwich combo and 'the daily double' where you pick two different items to make your own combo.  It took me a few minutes. but I decided to design my own sandwich off the menu... I went with turkey, lettuce, tomato. avocado., sprouts, and spicy mustard on multi-grain alsatian bread.  It came with my choice of sides (I went with coleslaw) and a pickle.

If you've read my reviews, you know I don't usually go into detail about the food more than saying what I ordered, liked, didn't like. etc... however, I have to make an exception on this one.  The sandwich may sound like any other sandwich you could pick up anywhere, but this sandwich was special!  Every bite I took, I tasted all of the ingredients.  It was balanced perfectly!  Just the right amount of mustard and avocado spread evenly on the bread, fresh and juicy turkey. crisp lettuce, and ripe tomato.  Yum!

I was there after 2 for a late lunch expecting this random place to be empty... but I was wrong.  The place was hopping!  I noticed that people were eating outside (it was a beautiful day) and that Breadcrafters is DOG FRIENDLY!  I also noticed that many people came in just to buy freshly-baked bread.  Not a bad idea - I'll have to remember that for next time we're entertaining!

I overheard Angela. the (new) owner, tell a customer that the bread sold like crazy today, so I imagine the best selection is first thing in the morning... It may have been my first visit to Breadcrafters but it will not be my last.  See you there!"
UxvOXcoCRFRAVhRB0D9imw,Taylor's Cafe,Breakfast & Brunch|Restaurants,3.5,33.5106537,-111.9866156,"5053 N 44th St
Phoenix, AZ 85018",2,Yes,06:00,15:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,16:00,22:00,06:00,15:00,Yes,Yes,5,nl-HnS-rKUIqr3-5ZNGnZQ,"I've been to Taylor's Cafe on several occasions... both for breakfast and for lunch.  Breakfast is served all day, and there is plenty to choose from.  As Shannon wrote, there is a variety of healthy options including several veggie omelettes and design-your-own as well.  
Servers are consistently friendly and even when the restaurant is crowded, I've never had to wait too long on my food... 
Taylor's is good for groups but it works for solo diners as well... guys may think it is a little bit 'fru-fru' but they will not complain when their food arrives - indoor and outdoor seating available.  My next visit will be one night for dinner - i think they have live music from time-to-time."
