id,name,categories,stars,latitude,longitude,full_address,price,reservation,hours_Monday_open,hours_Monday_close,hours_Tuesday_open,hours_Tuesday_close,hours_Wednesday_open,hours_Wednesday_close,hours_Thursday_open,hours_Thursday_close,hours_Friday_open,hours_Friday_close,hours_Saturday_open,hours_Saturday_close,hours_Sunday_open,hours_Sunday_close,parking,wifi,alpha_rating,rid,text
kc5gJPisT5L5z8lLa9FV9A,Legume,Soul Food|American (Traditional)|French|Restaurants,4.5,40.4503566,-79.9508477,"214 N Craig St
Oakland
Pittsburgh, PA 15213",3,Yes,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,17:00,22:00,17:00,22:00,,,No,No,5,cilSirDl_kdc1cLy_ll0SA,"I know it might be super lame to write another 5 star update... BUT in my defense it's been 2 years since I wrote my last review here and they're now serving lunch!!

You heard it here first (maybe not first), their lunch is a matching 5 stars to their dinner. And Butterjoint. And pretty much anything they do! But the thing that impressed me, maybe most, is when a place is packed during lunch! AND, it's not as if they're in a really busy area of Oakland. People WANT to come here. They know what's up! 

Let's face it, lunch can be the most boring meal of the day, I'd eat eggs and toast and a meatloaf for dinner and love them all. But lunch, yuck. I hate it. 

I don't hate it when I have lunch here! The tomato soup? So delicious! My yellowtail tuna melt. Incredible! I think the bread underneath may have been brioche and it was incredible. I also liked that it was open faced so I could eat it with a fork. Scrumptious! And you get a side of potato salad! All for $15. That's a steal!

I could come here everyday for lunch. Then my afternoons would never be boring!"
lqvE9OXtOdtbB_m55U5kGg,El Burro,Mexican|Restaurants,4.0,40.45588,-80.006529,"1108 Federal St
North Side
Pittsburgh, PA 15212",1,No,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,21:00,11:00,21:00,,,No,Yes,5,6ZKGHvRkW02E0J1cRAnw4A,"Do you have a good taco in your life? If the answer is no, you should really find one. They're great to have around. Tasty, savory, delicious tacos. YUM....

And I have so many different tacos in my life. I don't care about the argument of what is authentic or not. Maybe it's that I've lived in Western PA my whole life, but you know what? I'm okay with that. Because my taste buds dance when they hit my lips!

So El Burro. My latest love affair! It's easy to love considering I love their sister restaurant, Cantina in Lawrenceville. But something is different. Maybe it's that I can actually see my taco (considering it's so freakin' dark in Cantina!). Maybe it's that they seem a little bigger. Or a little more thought thrown into them. I don't know... but they may have been even better!

I ordered the shrimp tacos in a pair for $8 and they were just fresh and grilled perfectly. With incredible corn tortillas. Drool. Best decision I made (along with my taco choice) was getting the chips, salsa and gauc. Oh man. It's a huge portion! I took everything home and ate it again the next day! Happy Birthday to me (note, it's not actually my birthday, but it felt that good!)."
6BkbwY0j33py_XmzvmnfXw,Istanbul Grille,Restaurants|Middle Eastern|Turkish,4.5,40.4423622,-80.0002018,"673 Liberty Ave
Downtown
Pittsburgh, PA 15222",1,No,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,,,,,No,No,5,2U4Ng4QVXVPXUtb5dVnPoQ,"I can't get enough! I'm hooked...

Obviously, because I keep dreaming about the flavorful food here! The first time I walked in I was pretty confused. I've never claimed to be an ethnic food expert, so looking at most of the food, I really had no clue what it was. But, the thing that helps me out is that I'll taste anything. It doesn't matter what it looks like, if it's food, I'm probably going to taste it. True fact.

So the guy, who I'm assuming is an owner or manager of some sort is nice enough to help me out. That was pretty much the only option I had, to trust him, considering there's literally no menu. None. 

So he hooks me up with every single thing they have in their food bins. Seriously, Everything. I ate for days! But every single thing was incredible. I wish I could tell you what it all was... so to best sum it up... I believe I sampled bubba ganache, hummus, chickpea salad and cucumbers in some sort of marinade. What I'm certain I had was salad, rice, chicken, beets and grape leaves. Even the grape leaves were excellent. i feel like I hadn't found some solid leaves until I tasted these. i loved that I could taste the lemon. Just bursting with flavor!

So he hooked me up for dinner, lunch and dinner again for $10 with a free drink! He said first time I get one free. i stopped in again today and had a solid meal, no surprise, and watched him give another first timer a free drink. I love great customer service!

I'm hooked, for realz."
QBdX_ziDIyshttyAxDnskw,Il Pizzaiolo,Restaurants|Italian,3.5,40.4402916,-80.0021485,"8 Market Sq
Downtown
Pittsburgh, PA 15222",2,Yes,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,12:00,21:00,No,Yes,5,MMIn-JYvI0A0MIDdgpwqrg,"Dare I say this location is better than the Mt. Lebo one? Maybe I'll just leave it as it's both different but equal. 

It's really weird walking in here for me because I was in the spot when it was a flower shop. I worked right next door at the Starbucks and was friendly with the staff. But the transformation is incredible! It's really beautiful inside and surprisingly fits a lot of people. Probably because they've also opened up the upstairs as well. 

With dark wood and intimate lighting, it still gives off that old world charm, but has a modern twist with a fancy pants bar both upstairs and downstairs. With the absence of the Mt. Lebo patio, this spot has a more urban feel, which I also like. 

The hubs and I split the Quattro Formaggi (Fresh mozzarella, fontina, asiago, gorgonzola, pecorino romano, extra virgin olive oil) and the Diavola (San Marzano tomato sauce, fresh spicy salami, calabrian chili pepper, pecorino romano, fresh basil, extra virgin olive oilmozzarella) pizza. Both were equally delicious, but I think I favored the Diavola more. I liked the red sauce and slight spiciness, but it wasn't overpowering, which was great for me. Although the Quattro was also fantastic and super cheesy. It was unlike any pizza I've had before, which is a good thing.

Be prepared to take a while to scan their extensive wine list. I usually recognize a handful of names, but here I only recognized Chianti. Thankfully our server helped us pick out a tasty wine (crap, I forgot it... it was red...). 

Make sure to make a reservation, especially on the weekend, because they get packed! I'm so happy to have this joint in town now. Although it will be hard to avoid when I'm down there now. I just want to stuff all the pizzas in my mouth!"
n3nOq4DudeEVhfaP5rdgDQ,Dormont Dogs,Hot Dogs|Restaurants,4.5,40.3955087,-80.0351502,"2911 Glenmore Ave
Dormont
Pittsburgh, PA 15216",1,No,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,,,No,No,5,id49bkAwJCG9xuMzvrSP3w,"Oh man. This place is a triple threat!

The hot dog. Check. The toppings. Double check. The Bun. HOLY CRAP IT'S AMAZING!

Why am I so excited about the bun? Because it was incredible. It was fresh, it was tasty and it was toasted. That combination is lethally good. I ALMOST want to say it made the whole thing, but I think the toppings combined with the bun did it in for me. 

The funny thing is I used to not even really like dogs. I've always had them served to me very blandly. The only way I'd eat them later on in life is if they were straight off the grill. But now that there's all these gourmet offerings, I've tried my fair share of dogs around tahn. I'm going to go out on a limb and say this has probably taken over as my favorite. 

There's over 20 different choices of dogs, which is hard to believe. I kinda wanted to try them all, but ended up choosing the Illinois and the special of the day, the Arkansas dog. The Illinois (tomato, banana peppers, celery salt) had a bountiful amount of banana peppers and not too much bacon (which surprisingly, I liked). But I really liked the Arkansas dog (bacon, cheddar and scallions, horseradish) because of the horsey sauce on top and the. The prices aren't bad at all. Around $2.50-$3 for what I call a ""gourment dog"" is great!

I also tried the potato salad which had the right amount of mayo in it. It's hard to get that nice balance. But I will say, I enjoy a lot of it! Throw in fresh squeezed lemonade and I'm a believer!

I can't wait to work my way through the menu, because... it. is. happening!"
XmdTkxKyJd7TuDLoiic1kg,Lidia's,Restaurants|Italian,3.5,40.4484631,-79.9894086,"1400 Smallman St
Strip District
Pittsburgh, PA 15222",3,Yes,17:00,21:00,17:00,21:00,17:00,21:00,17:00,21:00,17:00,22:00,17:00,22:00,11:00,14:30,No,No,5,mUho1nPdhp3SvM2f7TAgEg,"It's been a while since I've written about Lidia. Well, Lidia's, not Lidia the person. After a couple hit and miss visits with the various pasta trio tastings I had, I'd say I was back in Lidia's good graces with their massive brunch spread.

I will give you ample warning, DO NOT EAT A SINGLE THING BEFORE YOU COME HERE FOR BRUNCH. For realsies. It's a crap ton of food! And the best part? It's a bargain! For $28 you get the brunch buffet, your choice of main course AND a mimosa or Bloody Mary. Isn't that a bloody good time? Why, yes, yes it is. You just have to roll me out afterwards!

The buffet is awesome, with tons of traditional anti pasta's, meat trays, soups and salads. I actually went two weeks in a row (I know... that's a lot!) and got to see that they actually change out the buffet items quite a bit. The first week I went I had a delicious bean salad and artichoke salad. The second week I came they had fried risotto balls, which I promptly had about a million of... and tasty mussels. 

For your main course there's about 12 different options to choose from, including the pasta trio of the day! The first week I went with the Salmon over beans and potatoes. I asked for it rare, and rare it came out! It was very flavorful and I liked the charred pieces. I could have used a few more veggies underneath, but the salmon was so large (about 8oz I swear) that it just took over the entire plate! The second week I had stuffed cabbage and mash potatoes. Odd for a polish meal to be on the menu, but it was delicious. I'd have to say even better than the salmon. I loved stuffed cabbage and the mash potatoes were certainly home made and not instant (could you imagine the horror if they were instant?). 

With all that food it's hard to believe I had room for dessert. But how could you NOT indulge when it's also on the buffet just staring at you waiting for it's chance to be eaten! The first week I took the traditional tiramisu, which was fantastic! I like tiramisu that's not too espresso tasting and this was perfection. Very light and tasty. The second week they had a lemon tiramisu and it was a little slice of lemon heaven. Even better than the regular. I shoved so much in my mouth I thought I was going to throw up. But it would have been all worth it, I swear!

So heed my warning, friends! You will thank me as you're rolling yourself outta there!"
ek4oL7RAsh55jjj5mqUcQw,Dobra Tea,Food|Tea Rooms|Coffee & Tea|Vegetarian|Restaurants,4.5,40.4349648,-79.9228082,"1937 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",1,No,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,20:00,No,Yes,5,KxlGciz4tl9KD8O9mF8jqg,"For a tea lover this is EXACTLY what Pittsburgh needed! A tea paradise with over 100 different selections. As soon as I walked in I was in heaven.

I think I weirded out the owner and server with how excited I was, but I really love tea! I just saw tea in the title as I was browsing Yelp and literally just went there. So I had no idea what to expect. I went prepared to either walk in to buy tea or sit down and work.

Good thing is it's set up like a tea room, so you can sit down and enjoy your tea with friends or bust out some work (yay for me!). It's really cool inside. There's little rooms you can sit in with a group of friends that almost look like it could transport you to a different country. Adorable, really!

There's literally a whole book full of teas you can order from. There's black, white, oolong, etc etc etc. Too too many to even name! I went with the Black Vanilla tea. It was delicious. Would have gone with a touch of milk, but I didn't know if it was ""proper"" to ask. 

They also have some very light snacks and desserts. I'm so excited to come back, I'm sure I'll get to the eats at some point. Although, I wasn't really a fan of the music. It was kinda like something you'd hear at a spa. If I had ear buds with me, I probably would have popped them in. But I get why they're playing it, for ambiance. 

Whatever, I'll be back working my way through the menu!"
lzoHy4zrJ_avbJGO5HMOUQ,Casa Rasta,Mexican|Caribbean|Restaurants,3.5,40.4052704,-80.0302382,"2056 Broadway Ave
Beechview
Pittsburgh, PA 15216",2,Yes,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,,,No,No,5,2X-j2wXC0VIKz4wbFGi4GA,"The new joint is bigger and better than ever! I cannot tell you how much I love this place. I want to shove never ending $7 citrus marinated pork burritos in my mouth! I hate to say it, but it competes with Reyna's tacos for me. Sorry kids. There might be a new burrito ruling the mean streets of Pittsburgh!

AND, now that their space is bigger, their menu is as well! Fried Avocado... may take the place of a fried pickle in my book. Delicious! Spicy gauc with yuca chips. Okay, pile on some more! They now even have bonafide entree items.

It doesn't get much better than this. But WAIT, it will... when they get their liquor license. I can imagine nights of margarita drinking on their patio (that I think they'll have down by their old location??). BYOB for now, so bring your mixers for their tasty bevvies. 

This place is dangerous for me, as it's in my hood. But at least I don't have far to roll myself home!"
H75yc2Vp7d8wuAe339DpOA,Tamari,Tapas Bars|Sushi Bars|Latin American|Restaurants,4.0,40.4645309,-79.9660736,"3519 Butler St
Lawrenceville
Pittsburgh, PA 15201",3,Yes,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,16:00,23:00,11:00,21:00,No,No,5,wWZofLSdKj1QW9MJXIjOig,"I know I repeatedly come back here, but for good reason. The food is stellar! Still, after all these years (well, around 5 years at least). I have to imagine that one of the hardest parts of a restaurant going forward is keeping things fresh. Thankfully, they excel at this!

I love seeing all the special dinners they offer. I know... I have to get to one sometime. But in the meantime, I did get to try out their brunch for the first time and I'm here to report it is just as wonderful as the rest of their menu!

I love me a good prix fix menu and theirs is fantastic. For $22 you get a cocktail, small plate and entrée. As soon as I saw that I was in. Everything, of course looked great, but I'm a sucker for a good Salmon Eggs Benedict. I was stuck on what to order for the small plate, since the first think that appealed to me was salmon and I was already getting that in my main meal. 

My first order of the day was a spicy bloody mary. Upon receiving it, I noticed it had an overpowering taste. I was trying to place it and finally did. It had too much horseradish. I knew this because I made one myself the other week that I doused in way too much and it was not my cup of tea. I also didn't think it was very spicy. Even with a jalapeño floating around. Maybe a dash of red hot too? The server was happy to add some extra juice and that evened things out. Next time I'll know exactly what to order though.

I settled on the slaw dumplings on a whim, not really knowing what to expect. Thank God I did, because they were amazing! Crispy fried dumplings with a vinegar and tart slaw in the middle. They were piping hot, fresh off the fryer and I devoured them in seconds. It's hard not to go wrong with a small plate here, I've learned. But the funny thing is, it's not really a small plate. The server actually explained to us that a ""small plate"" is actually an appetizer sized portion, easily split among two people. Whatever, I would have been greedy with these delicious morels anyway. Best I not share. 

The eggs benny were a perfect size. Two buttery biscuits with fresh salmon, perfectly cooked eggs and a sweet hollaindaise sauce. It also came with crispy taters that weren't greasy at all, that complemented the meal perfectly. 

Considering this continues to impress me, I'm sure it won't be long til I'm back again."
DiHBDaU03zG3ImKp_XodyQ,Pamelas Diner,Breakfast & Brunch|Diners|Restaurants,3.5,40.3861321,-80.043715,"427 Washington Rd
Pittsburgh, PA 15228",1,No,07:30,15:00,07:30,15:00,07:30,15:00,07:30,15:00,07:30,15:00,07:30,15:00,08:00,15:00,Yes,Yes,5,P7PUa4MkZ60hcNPRDKY-Eg,"Did you know you could get healthy options at Pamela's? I sure didn't! Although I would love to stick my face in a plate of their Lyonnaise Potatoes, I'm trying to be good (snooze). 

I recently discovered their spinach and feta omelet, which I love, so I just health-ied it up with egg whites, whole wheat toast sans butter (because they tend to be heavy on the butta) and a side of fruit. And you know what? It was still tasty! I was even surprised how awesome the fruit was! It was a big bowl full of delicious banana's and strawberries! They also have turkey bacon and sausage. I was tempted to add that one, you know, for more protein, but I stuck with my little satisfying dish.

This location is very tiny, so I'd strongly suggest going during off hours. I've been during peak and you wait forever! Plus, there's very limited parking on the side of the building. And most importantly, it's CASH ONLY, with no ATM for a couple blocks.

So eat up, with loads of delicious calories or not!"
2K-XaFjaHUR8Dp6QAihITg,P&G's Pamela's Diner,Breakfast & Brunch|Diners|Restaurants,4.0,40.4520296,-79.9835649,"60 21 St
Strip District
Pittsburgh, PA 15222",1,No,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,08:00,15:00,No,No,5,zjS8wT66_ze0l6YV2couBw,"I visited here for the umpteenth time the other morning and I must say, it's legit. You know those places that have been around forever and ever and just give up? This is absolutely NOT one of them. No wonder President Obama digs them!

I am a mad hotcake fan here, as the banana chocolate chip are my all time favorite. Trying to be ""good"" I opted for a spinach and feta omelet. I realized there really was no being good, it was bad, but in the best possible way. Follow me?

I mean, I always love the sweet stuff rather than the savory for breakfast, so omelet's are fairly boring to me. But this omelet was seriously so tasty. The spinach was incredibly flavorful and the feta was the same. Great distribution. The eggs were crisp, but buttery. Not too buttery, but buttery enough that I knew this was no healthy option. Oh well, it was delicious! I threw caution to the wind...

On top of that it comes with two pieces of wheat toast and incredible Lyonnaise
Potatoes, which I savored every. single. bite. of. I usually love crispy hashbrowns, but that isn't even a thought after biting into these taters. 

If you have a chance, avoid the weekend crowd, take a day off and enjoy a leisurely breakfast here during the week. It's definitely not half as crowded as it usually is. You actually just seat yourself! So treat yo'self with a cheat day soon."
clvKNlfy-rzqiXlSjibv8g,Butterjoint,Bars|American (New)|Nightlife|Restaurants,4.5,40.4499759734743,-79.9507371864515,"214 N Craig St
Oakland
Pittsburgh, PA 15213",2,No,16:30,00:00,16:30,00:00,16:30,00:00,16:30,00:00,16:30,00:00,16:30,00:00,,,No,Yes,5,LRvsmw5j8m6UQI5rOtT2yg,"Oh, the balls!!! Those sauerkraut balls! Why not start off by talking about those delicious fried, cheesy, homemade sauerkraut filled balls! I could start a whole Schweaty Balls type commentary on them, they were that good.

It's no surprise, considering Butterjoint is connected with Legume, the equally as amazing restaurant next door. The bar is pretty much the same as it was before. Still dark, romantic and cozy, but with an expanded drink and appetizer menu. Brilliant move on their part because they'll attract people to the bar casually, then suck them in for the promise of delicious food next door!

For my drink I went with my old favorite, the Papa Dobé, which had Mt. Gay Eclipse Rum, Maraschino Liqueur, grapefruit and lime. I just can't get away from a drink with grapefruit. It's so refreshing, and this certainly did the trick. I also enjoy these well made cocktails because, although it's quite small, it's strong and meant to be sipped. Rather than a mixed drink thrown together at an average run of the mill bar that you suck down in five seconds because there's no liquor in it. No thanks.

We also ordered up the pierogie appetizer. Also, accompanied by homemade sauerkraut, which is the perfect blend of sweet and sour. The pierogies are made in house as well, and were crispy, but not burnt, filled with a potato and cheese blend that combined the best of two fine ingredients.

See, they hook you in. Because it made me think... ""Rachel, you must head back to Legume, stat!"" It did the trick simple as that, all it took were some tasty balls!"
cjD2yGRhT5yaSj_KP55Ptw,Kaya,Bars|Caribbean|Nightlife|Restaurants,4.0,40.4516553,-79.984218,"2000 Smallman St
Strip District
Pittsburgh, PA 15222",2,Yes,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,11:30,23:00,11:00,21:00,No,Yes,5,MO2oP6r9DwYwl4w9OdYYAA,"I was really worried coming here for brunch. It was like seeing a friend after a very long time. You're pretty sure you're still going to like them, but something could go terribly wrong and you'll be disappointed at the hope of a long lasting relationship. 

Kaya is my go to joint for happy hour. Hands down they have thee best happy hour in the city. I mean, half off EVERYTHING! Even shots (okay, things get a little crazy when you enter that into the equation). And, of course, if you're drinking it up you also have to get some nourishment. Coming here so much, I've gone down the menu with my meals and not-a-one has let me down! All amazing... Big shout out to the Fish Tacos.

I'd heard how good brunch was, but I really wanted it to live up to the normal Kaya standard. You can see why I'd be nervous. If they ruined something as sacred as brunch, what would be left? Maybe I'm being too dramatic, because you know I'd be back at that bar once it hit 5pm, but still... I was expecting a stellar meal. 

I'm happy to report, they delivered, and then some! There were a handful of items that stood out to me, but the Salmon Eggs Benedict was the true winner. I believe the key item being corn bread instead of a biscuit. LOVED. IT. Every bite. The cornbread made the dish, but the hollandaise was a close second (you can't mess with a good sauce!). Eggs were perfect and salmon was smokey. The side dishes held their own with juicy sweet sauteed pineapples and a spicy potato hash. I really wanted to lick my plate clean. 

They can do no wrong in my book. Come for brunch, stay for lunch and exit after dinner. You'll probably want to throw up after a full day spent eating and drinking at Kaya, but it will have been worth it, I swear!"
8rztpAGPJA9fgFwP25RP7A,Waffles Incaffeinated,Breakfast & Brunch|American (New)|American (Traditional)|Restaurants,4.0,40.4278494,-79.9692986,"2517 E Carson St
South Side
Pittsburgh, PA 15203",2,No,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,15:00,08:00,15:00,No,No,5,KUAH2RfUdgTf-fM-VpD0aQ,"I don't like waffles. Never have. I think they're boring. They're usually dry and no fun. Pancakes are where it's at for me. You can dress them up or play it down, but either way, they're usually delicious. But gosh darnit, Waffles INcaffeinated has got it going on!

I wanted to try them, considering I'd heard all this great buzz. In comes the bright, shiny new store right in the South Side. Lucky for us, we now have a city version of their eatery. Lucky for me, because now I'm addicted.

I didn't realize there could be so many waffle combinations. I honestly thought it would just be waffles with some fancy fruit on top or baked inside. But it's so not. It's pages of waffle inspired dishes! Savory waffles and sweet waffles, waffle sandwiches and so much more!I opted for the Eggs Benedict. Number 1, it's my fave breakfast dish and, number 2, I REALLY wanted the sweet waffles, but opted for a savory one (next time, my friends!). 

It was incredible! It had a lump of crab meat that was mixed with this tart, perhaps lemon (?) mix, on top of one of the best hollandaise sauces I've ever had (sweet). And the crowning achievement? The waffle itself! It was everything I THOUGHT a waffle should have been, but I'd never experienced before. The batter mix that created this square piece of magic was superb. It was sweet and fluffy, with no burnt spots to be seen. It was pure perfection.

I'm gonna have to fight the voices in my head each time I drive down Carson (to the gym right past the shop, no less!!!!) that tell me to stop in. But for you, don't wait, but run there!"
X7844DdJO4y2oVbcpxD-NA,Winghart's Burger & Whiskey Bar,Burgers|Bars|Pizza|Nightlife|Restaurants,4.0,40.4400929,-80.0024463,"5 Market Sq
Downtown
Pittsburgh, PA 15222",2,No,11:00,00:00,11:00,00:00,11:00,00:00,11:00,00:00,11:00,02:00,12:00,02:00,12:00,00:00,No,No,5,B1OFimdhXGrRGZ_WLE76tg,"As most of you all know, this burger joint is my jam! I will argue with anyone who crosses my path and tells me this place doesn't have the best burger in the Burgh. So don't get in the way of me and my Winghart's burger!

The real deal behind my update is that they've updated... their space! Yes, it may still be a narrow space to wiggle yourself into downstairs, but now the upstairs is open, which offers you even more space to squeeze into! I say squeeze because it's still unbelievably busy, regardless of the day or time. But that's the price you pay for having legit tasting food.

I say legit because everything here stands alone. Burgers aside, I've had a stellar pizza and now an awesome veggie Stromboli type offering that rocked my world just as much as the burger. And don't even get me started on their double fried fries! If you like crispy taters, you won't want to pass these bad boys up.

They of course have a massive whiskey list and pretty impressive draft beer line up. With two bars now, they're fully loaded and ready to go. Can't wait until the summer so I can sit out on their new upstairs deck and spy down on the square below. But, I'll surely be back before the warmer weather. Heck, I'll probably be back next week!"
qUeBDN0D8SC93KeAHhiL-g,Alla Famiglia,Restaurants|Italian,4.5,40.4216133,-79.9934293,"804 E Warrington Ave
Allentown
Pittsburgh, PA 15210",4,Yes,16:30,22:00,16:30,22:00,16:30,22:00,16:30,22:00,16:30,00:00,16:30,00:00,,,No,No,5,T2vaDjAoka8tTEfiZdlopA,"FACT: Thee best Italian meal I've had in the Burgh, hands down!
FACT: I ate so much I thought they would have to wheel me out on a stretcher.
FACT: It's a serious hidden gem in a slightly sketchy neighborhood.

Need some more info, because I'm comin' atcha with the goods! To start they set the table with ""Holy Oil,"" which is banana pepper olive oil for dipping Italian bread in, a seasoned cecci bean and cheese gustoso and a goat cheese and olive spread. I wish they sold that banana pepper olive oil because I wanted to have it every day of my life! 

We ordered the famous Meatball appetizer. This meatball is for serious! It's massive and stuffed with mozzarella cheese. Yep, I'm for realz. It was just oozing Italian sexiness, in a ball. As soon as I tasted the red sauce, it tasted like my Grandma's, which sparked fond memories and made me want to actually live in this place. 

We also ordered the Trifolata, which is assorted mushrooms and currants in marsala cream. It was also incredible. The bad/good of it was that it wasn't really needed because they give you so much food, but it was delicious, so whatever!

For the Third course they serve you your choice of pasta either with their famous home made vodka sauce or fettucini. But here's the thing, the fettucini is made in front of you... in a cheese wheel. Yep, I'm for realz again! I know I'm crazy for not ordering it, but I really love me some vodka sauce and was incredibly happy with this amazing homemade sauce. My hubby got the fetticini and loved it. See, we're all happy here!

Fourth course is a salad with red vinagariette, roasted red peppers, candied walnuts, golden raisens and gargonzola cheese. It wasn't memorable amongst all the bangin' dishes but not too shabby at all.

For the Fifth course (and when I finally tapped out) I ordered the Cioppino with shrimp, mussels, clams, scallops and fish in a saffron and tomato broth with sambuca. It matched all the other dishes. Just incredible. Loved the broth, loved the succulent scallop (just one, but I can't complain, I was stuffed by that point!), the shrimp was jumbo and the fish was perfectly cooked. And the garlic bread was excellent.

Whenever anyone says things are expensive, I usually think they're talking $30 a plate. But, this place is legit expensive. Think $50 (ish) a plate. But what I can tell you is it was 100% worth it! We had leftovers for two days! Talk about an Italian hospitality. Which, by the way, the service was exceptional, but I would have expected that here. 

A perfect special night out, if you don't mind unbuckling a couple notches in front of your dining companion, of course!"
_dzVl-2er7vBErss9uCrTA,Casa Rasta,Caribbean|Mexican|Restaurants,4.5,40.405401,-80.0301225,"2102 Broadway Ave
Beechview
Pittsburgh, PA 15216",1,Yes,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,08:00,14:00,No,Yes,5,uMQA5sfVu2NGjmc9ixOGNA,"What's wrong with me!? I haven't update this review when it has so clearly earned it's way up to a five star establishment, without a doubt!

All my previous complaints... GONE!  

It's bigger.  And I don't just mean the burrito!  They've put two outdoor tents up so there's plenty of additional seating outside.  Hopefully they'll get some heat lamps in for the colder months, it'd be a shame to lose all that seating!  

The burrito... BIGGER! I inhaled a large burrito last night and was STUFFED. Could barely eat one Jamaican Jerk Wing. Jamaican Jerk Wing you say? Yep, they've added new items to their menu! And guess what? My burrito was shrimp! Exactly what I had wanted all along. They now offer a shrimp diablo and shrimp curry option.  My shrimp diablo was HOT, maybe not to the spicy food lover, but hot for the ""I like spicy food but it's hard to take"" spicy food fan. Plus, I could tell it was fresh shrimp and a good size.

And that salsa verde they serve? I could eat gallons! Still not so hot on the red salsa, but the salsa verde, a winner!

We walked in on a random Wednesday night at 7:30 and there was a line! That makes me really excited for them. They deserve the business because they serve up awesome food! Now that I live in the hood, you can bet I'll be stopping in once a week. Okay, maybe twice... who knows! All I know is that it rocks my world!

*They take credit cards!"
Yj1EJ_HDLtw7wLcdpmaY9w,Luke Wholey's Wild Alaskan Grille,Bars|Seafood|Sushi Bars|Cocktail Bars|Nightlife|Restaurants,4.0,40.4519212353498,-79.9828073229609,"2106 Penn Ave
Strip District
Pittsburgh, PA 15222",2,Yes,,,11:00,21:00,11:00,21:00,11:00,21:00,11:00,22:00,11:00,22:00,11:00,18:00,No,Yes,5,qHKMuR0_5k1I1y41BwZW1A,"Let me tell you friends, I've been on a MASSIVE seafood kick lately!  It's not just sushi though, it's everything and I want it well prepared and cooked to perfection.  So you walk into a place with the name ""Wholey"" and you expect it to ""wow"" you.  And you know what?  It did!

I was surprised to see the less than stellar reviews at first, but I had faith it was just the new restaurant jitters.  We came in on a random Tuesday night around 8pm and was surprised to see about 6 other tables full with diners.  Surprising to see in the Strip, but exciting, if you ask me!  

It's an absolutely gorgeous space.  Nothing you would expect from the Strip at this point and time.  It actually used to be a club, so there's many different levels.  I love the sea of blues and mosaic tiles.  The tables are large, so it's great for big parties.  

We started out with the Sashimi appetizer and it was so cold and fresh.  I loved the tiny mandarin oranges and crisp lettuce surrounding it.  We devoured it within 3 seconds of it hitting the table.  Good start!

The tomato salad will probably only be on the menu for a short time, considering the season for them ends soon, but it's worth having when you can.  You can easily throw together some tomatoes and splash on some balsamic.  This had a very well done pesto sauce and pine nuts.  I would have never thought of the combo together, but I loved it!  

I ordered the Scallops and Shrimp, which came with a hearty helping of jasmine rice and grilled bok choy.  Both the Scallops and Shrimp were seared to perfection and the scallops, which I find hard to season well, had a great flavor and were large in size.  I loved the creamy garlic sauce drizzled on top.  It was as if every element of the dish came together in harmony!  


While seafood can be expensive, and this was no exception for a $24 meal, I had no qualms about paying my bill for the amount of flavor that was packed into each dish.  Fresh is the word here and you won't have to reel me in... I'm coming on my own!"
