id,name,categories,stars,latitude,longitude,full_address,price,reservation,hours_Monday_open,hours_Monday_close,hours_Tuesday_open,hours_Tuesday_close,hours_Wednesday_open,hours_Wednesday_close,hours_Thursday_open,hours_Thursday_close,hours_Friday_open,hours_Friday_close,hours_Saturday_open,hours_Saturday_close,hours_Sunday_open,hours_Sunday_close,parking,wifi,alpha_rating,rid,text
WzWTE_TNv4XDkN7m_KDWxA,Viva Chicken,Peruvian|Restaurants,4.5,35.213449,-80.825939,"1617 Elizabeth Ave
Elizabeth
Charlotte, NC 28204",1,No,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,No,Yes,5,h1Ed12ZFBX0u-0gAqgqG3w,"I'm a long-time lover of Peruvian cuisine and anything that even hints at having plantains, yucca, rotisserie/grilled chicken, and South American pastries....or anything with ""Dulce de Leche"" in the name. I'm a sucker, I know, but Viva exudes all of the aspects of a staple in town for a quick-service resto. It was pretty astonishing to learn that this joint is totally Charlotte-based. 

There are so many things that gave this experience 5 out of 5 for me. 

Service: Holy cow. The woman at the register was super helpful. She gave me some background on everything I had questions about. I'm a firm believer that the more questions you ask, the more likely you are to find out what you'll end up loving. The gentleman working the line was equally helpful. He gave us some background on the housemade drinks, Inca Kola (tastes exactly like bubblegum, by the way), other processes, Peruvian cuisine, and the back story. They give you a number if you dine in and bring your order to your table. They were even so kind to spell everything out, give some info on flavors of the different Aji (sauces), and came back to ask how everything was. Top notch service indeed. 

The flavors. Oh, my. First, The Great. This is the staple chicken sandwich under this roof and it's a force of culinary nature. It all starts in the ""Green Oven"" they have straight from Peru. It's a rotisserie/grill hybrid that gives the chicken immaculate flavor. Imagine pulled, tender, juicy chicken with charred flavor and absolutely no compromise in texture/chew. I was astounded. It is served on ciabatta with red onion, tomatoes, and a spread of some sauce. Add avocado and provalone. You won't be sorry you did. 

The yucca and plantains were top notch. Dunked heavily in the Aji Amarillo and the green Aji sauce. I'd eat these with every meal. 

We also ordered the avocado stuffed with quinoa. Sounds odd, looks odd, tastes AMAZING. Balsamic is a nice touch. Don't be scared. Just try it if it's your style. 

The alfajores, shortbread cookies with dulce de leche, are incredible. Coated in powdered sugar and only beckon a tall glass of milk. Buy them in two or four packs. They make these suckers in-house, too. 

Inca Kola. Loved it, so interesting, can't wait to have it again. Ever wondered what a liquid version of Bazooka bubblegum would taste like? Here ya go. 

Prices vary on dishes. Some of the entrees are a little more pricey (as expected) and the sandwiches, sides, and apps are a bit more modest in price. Definitely a little more pricey than some, but you can get out the door with a meal under your belt for between $10-$15 no problem.

The whole experience was awesome. I loved all of the background on the concept, preparation, kitchen, etc. Such a nice dinner and I'm already planning a menu for my next visit. That chicken is just too damn good to not be in my life. Viva...Viva Chicken indeed!"
xqSZ5KXTOzQNbFXYodVZHg,The Pizza Peel,Bars|Pizza|Nightlife|Restaurants,4.0,35.1767226,-80.7978013,"4422 Colwick Rd
Cotswold
Charlotte, NC 28211",2,No,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,11:00,23:00,12:00,22:00,Yes,Yes,5,LtewiVPXxXkM7iou7A6J1A,"Eaten here a few times since last October....and wow. Here's some new things that I've LOVED since:

-Bottles of Hopslam. They've had TONS available since they've been distributed and it's been nice to enjoy several of them here. Works rather well with the menu, too. 
- Fish Tacos - Dude....that ancho chili sauce with the verde salsa is magic. 
- ""Close to Italian"" Pizza. Sans chicken, this pie rules. I'd order it every time. 
- Kelly, bartender, is a machine. She's so friendly and works super hard. 
- Jessica, manager, is equally awesome and busts it to keep things rolling. Always smiling, too. 

Just a killer neighborhood spot and the food is consistently and continually awesome. 

Winner, Winner!"
c7pNpJMmvRXBpC_8kj76nA,Lang Van Vietnamese,Vietnamese|Restaurants,4.5,35.236721,-80.77451,"3019 Shamrock Dr
Eastland
Charlotte, NC 28215",2,No,,,11:00,22:00,11:00,22:00,11:00,22:00,11:00,23:00,11:00,23:00,11:00,22:00,Yes,No,5,bgqJBHk7O_hkgXK94w4c6A,"How in the ever-loving, joyous world of immeasurably delectable Vietnamese cuisine have I not reviewed Lang Van until this day?!?! Upon my visit last night, I was astonished at my lack of review. Well, as they say, better late than never.

I've been a patron of Lang Van for years and have never had an experience where the food, service, and company have not been unique, memorable and utterly satisfying. The owner(?) or manager is one of the friendliest people in all of the Queen City. Regardless if you visited this week, late 2012, or even 5 years ago, she'll remember your face. She'll come up to you and give you a hug, welcome you, ask how your family is, and then hastily launch into bringing you a menagerie of Vietnamese foodstuffs. 

The menu, which is not for the faint of heart, houses an abundance of options. I used to order anything with coconut curry or just the simple Pho, but the owner (I really need to remember her name!) simply asks me what I'm in the mood for, proceeds to list options -- ""What do you like? What do you want? Do you like crispy tofu? Do you like noodles? Coconut Curry? Vegetables? Meat or no meat?.....Ok, I'll bring you something nice."" --------- THAT is why Lang Van is an incredible experience every single time. Not even seeing a menu anymore is a dream come true. 

Recently, I was introduced to Vietnamese coffee. Check out my photo or some of the others. It's an experience to be had. Condensed milk, a small urn of drip coffee...strong coffee above a tall glass with ice. Truly amazing. 

Lang Van is a staple in Charlotte's Vietnamese dining scene...nay. Overall. If you're even close to the line of wanting to try Vietnamese cuisine, start here."
wCBpyIrn3RfJfS0CZjOQrw,Wolfgang Puck Pizza Bar,Italian|Pizza|Restaurants,4.0,35.146363,-80.827976,"6706-C Philips Pl Ct
South Park
Charlotte, NC 28210",2,Yes,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,23:00,11:30,23:00,12:00,20:00,Yes,No,5,UECl01Xp34NKE6NveqLCzw,"Since my first visit back in the first two weeks of Pizza | Bar's soft open, my wife and I have been back on multiple occasions, tried several more of the menu items, and have been continually blown away by the cocktail menu. 

We recently came back in to celebrate and the staff made it so memorable for us. The managers and staff congratulated us and even gave us two glasses of champagne for our celebration! Such a nice gesture. That's what really set Pizza | Bar apart from a 4-star experience. The service. The managers on the floor are very present, visitant, and extremely astute in all things detail-oriented. The servers are professional and always lively with conversation. 

We also recently discovered how unreal the rotisserie chicken is. I'm not one typically for chicken, but the fare here....with those amazing potatoes, is unreal. 

One of our favorite spots for dinner, lunch, a few cocktails (which are amazing, by the way) or a spot to celebrate an occasion. Always a great experience."
WHq-tdPQ9-6WAgWwbUhgHg,Owen's Bagel & Deli,Food|Bagels|Coffee & Tea|Delis|Restaurants,4.0,35.208424,-80.859759,"2041 South Blvd
South End
Charlotte, NC 28203",1,No,07:00,14:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,07:00,15:00,Yes,Yes,5,6AprVdgAr8tvobHlDmIm5Q,"What's not to love? Tucked inside the Pavilion in Southend, crazy art on the walls, banners, notes written in sharpie, mismatched chairs, rocking chairs, and an odd layout to boot. Needless to say, it's PERFECT. My kind of spot for a good breakfast or any time, for that matter. It's like a Common Market met a grungy record shop and then decided to focus on bagels. I just love this place. 

Parking can feel a bit odd since there aren't many spaces out front and it's so close to South Blvd. I'd park where ever you can find an open space. 

The menu is extensive with tons of crazy concoctions. There are plenty of more breakfast-style choices but tons that will appeal to the lunch bunch as well. My favorite for an anytime or good breakfast -- Mary's Grubby Bubby. Tomato, avocado, egg, and muenster. I was stoked to see they had some bialy left, too! Tried it on for size and it was amazing. I love making bialy at home and Owen's really hit the spot. 

Though I didn't grab a cup of coffee with my breakfast, the roaster they use out of Raleigh had bottles of cold brew in the cooler. Love trying new cold brews and loved that Owen's had this for sale. Picked up a bottle on the way out. 

The service is great. Homeboy was nice and took care of like 6 people after I ordered mine. That guy had some hustle, too. He then came out and took care of the entire room while everyone was eating. One man teams like that are hard to come by. My hat's off to you, my friend. 

Owen's is numero uno if I'm ever in Southend and craving a bagel. Next up, I'm going for something a little heartier! Can't wait to come back again. It had been too long since my first. Thanks, Owen's!"
wINwaJCtSPsE3uJKUtzgLg,Fiamma,Restaurants|Italian,4.0,35.198237,-80.852895,"2418 Park Rd
Sedgefield
Charlotte, NC 28263",2,Yes,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,23:00,17:00,23:00,17:00,22:00,Yes,No,5,FH-Q_3158zhNOIU0v7LbmA,"I'm not much of an Italian food fan boy, but Fiamma is definitely one of the more understated powerhouse restaurants when it comes to the well-executed Italian fare in Charlotte. Made it in on a weeknight for a semi-late dinner and had a fantastic time. 

We skipped the drinks this time around, but they had a rather extensive wine menu. The focaccia and pesto they start you with is phenomenal. I'm a huge proponent of good focaccia and Fiamma's recipe is perfect. I barely have words for how good that pesto was. Fresh, aromatic, and strong. The smaller breadsticks in the bread basket were a nice touch as well. 

Entrees were stellar. I stepped out on a limb and ordered the veal chop, which was the special for the evening. Side of gnocchi and a killer red wine reduction. The veal chop was tender and packed with flavor. Stuffed with spinach and onions and each bite was better than the last. While hugely different than what my typical order would be, I was very pleased. The gnocchi....man. So good. Subtle, chewy, sweet with the tomato sauce and fresh herbs, and a perfect combo with the chop. I'd order that as a side dish again in a heartbeat. 

What really set this place apart from other eateries was the service. Our server was one of the most professional I've had in a long time. He knew the menu like a second language and offered great input. Also, being served some comp limon cello at the end of a meal is always a nice touch! Great flavor and super strong. 

They also had live music while we were there. The guy had some serious talent and really set the mood. Really looking forward to heading back in for a special occasion or date night."
H8rjGKW1ytYadJj0C2dkjg,AZN Azian Cuizine,Seafood|Sushi Bars|Asian Fusion|Restaurants,3.5,35.152852,-80.840464,"4620 Piedmont Row Dr
South Park
Charlotte, NC 28210",2,Yes,16:00,21:30,16:00,21:30,16:00,21:30,16:00,21:30,16:00,22:00,16:00,22:00,16:00,21:30,No,Yes,5,r35ysbIA8B1VSvoIfO4-Ug,"Wow. I have to say that I was absolutely shocked at how good AZN was. Made it in for lunch, somewhat late in the afternoon, and there were only a few tables filled. We were a little leery of what was to come, but I couldn't not give this place 5 stars after our experience. It's pretty rare to have an experience that really delivers on all fronts, but AZN pulled it off. Even on a slower afternoon. 

Started with miso soup, house salad with ginger dressing, and some of the veggie dumplings. Miso and house salad are pretty standard. Just right. The veggie dumplings were just great. So simple, a great combo of sauteed veggies and a fantastic ponzu/soy sauce for dipping. We actually ended up ordering a second order (which never happens to us). We were pretty hungry. 

I ordered two rolls of sushi. Really simple -- California and Spicy Tuna. Both were fantastically easy and familiar. The presentation was hilariously cool. On a plastic bridge with some art made of sriracha. Check out my photo. 

We ended up ordering dessert, too. (Again something that doesn't happen often) and it was nice. Tempura Cheescake. Pretty much what you would expect. How could you say you don't like fried cheesecake? I don't know either. 

Ended up coming in again for lunch soon after and got to sample a menagerie of other menu items. Started out with the Firecracker and Enter The Dragon rolls. Both are much more complex, but incredibly flavorful. The Firecracker was by far my favorite. It's pretty pricey, but well worth it on occasion. Sashimi isn't something I'd typically order, but AZN's sashimi sampler packs a punch. Amazing cuts of Tuna, Salmon and Yellowtail. Love the arrangements and a nice bonus of a Cali Roll, too. The ceviche was great, too. Light, citrusy, and a mixed with a healthy portion of veggies. 

The decor isn't overbearing. Not over the top like some other sushi places I've been to. I think what I love the most is the seating choices. Booths, bar, hightop, tabls, upstairs, sushi bar, private dining area. So much space and really gives you options for each visit. 

Service is very professional and attentive. Each server I've had was polite and incredibly patient. Big plus. 

Definitely my go-to for sushi when in Southpark."
nPjEhnjfqbno8J2qgTjfPQ,Vietnam Grille,Vietnamese|Restaurants,4.0,35.1598255647287,-80.875802542826,"5615 South Blvd
Starmount
Charlotte, NC 28217",2,No,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,11:00,20:30,11:30,20:30,Yes,No,5,iUB2yStXKzS-v6MCObbmkQ,"The Pho train continues. Know this place to be one of the most highly revered in town when it comes to authentic Vietnamese, and I'm happy to jump on the bandwagon of believers. It's quaint, very simple inside and located off of South Blvd. Headed north on South Blvd, it's easy to turn in really quick. Located in the parking lot of Sports & Fitness. 

The rice paper rolls - best I've had in Charlotte. Very thin vermicelli, mint leaves were spectacularly fresh, crispy tofu and the peanut sauce was just wonderfully flavorful. 

Had to sample the pho, per usual at any vietnamese eatery, and I was thrilled. Simply put, it's just perfect. Savory and smooth broth, spiced well, filled with crunchy scallions, bean sprouts, fresh jalapenos, vermicelli, and a nice helping of thinly shaved beef. 

Two entrees and rice paper rolls for only $22. We'll be back really freaking soon. So good."
QUmoDqc2016XlV9cuM-apQ,Zink. American Kitchen,American (New)|Restaurants,4.0,35.152633,-80.828616,"4310 Sharon Rd
Ste W01
South Park
Charlotte, NC 28211",2,Yes,11:30,22:00,11:30,22:00,11:30,22:00,11:30,22:00,11:30,01:00,11:30,01:00,11:00,21:00,Yes,No,5,Z3YhhlkFMiGFFTvWsrN0Nw,"I've been to Zink many a time and most of my visits have fallen on lunch. However, this time, our most recent visit was of the dinner/evening variety. Saturday evenings in Southpark are not typically on our radar, but we ended up meeting some friends and we were thrilled with our experience. 

We made a reservation for the evening on the patio. The weather was great and live music was filling the patio. We had a seat in the rather quiet and intimate setting on the patio. The patio setup they have here is so great at night. Much more quiet than you would expect. We ended up ordering some drinks, but then the weather took a turn for the worse. We asked our server if we could switch to inside whilst waiting for our friends. She happily obliged and scored us a great seat in the large dining room. 
A great courtesy without even batting an eyelash. 

I ended up ordering the cucmber gimlet and loved it. I switched for bombay saphire gin and enjoyed it very much. A nice cocktail to sip throughout the meal. 

The bread they served pre-meal was focaccia and it was fantastic. A nice change from the standard pretzel bread (which is divine). 

One aspect of their menu that is so attractive is the adaptability for vegetarians. My wife had no problems with the menu and if she wanted something sans protein, they were happy accommodate. Thanks for this!

I ordered the new ""Nacho"" brisket burger. This is the first time I've had a burger med rare in Charlotte and the second time I've had a burger made from brisket. All I can say is WOW. The flavor of the beef was so intensely smokey and well-balanced with guac, onion straws, jack cheese, and that incredible brioche bun...A homerun for sure. Glad to see these guys are not joking around with their burger(s). I've had the Wagyu burger on occasion and I've always left happy...and so full. It's definitely not a burger for the faint of heart. 

Another small not, but huge props for having Northcoast Scrimshaw in a bottle. My favorite Pilsner and so stoked these guys typically have it. 

Dear Zink,

Thank you for your incredible staff, accommodating dining areas, flavorful menu, miraculous beer varietals, and adaptability. 

Sincerely,

Ben."
WVKn96gRdfzRhRPaLkrNpA,Papi Queso,Food|American (New)|Sandwiches|Food Trucks|Restaurants,4.5,35.2270869,-80.8431267,"Uptown
Charlotte, NC",1,No,,,11:00,14:00,11:00,21:00,11:00,14:00,17:00,21:00,12:00,15:00,,,No,No,5,syV2ZOyrwnjo3b6R06nm8g,"The sheer fact that there is a food truck in town, specializing and capitalizing on one of our planet's most universal comfort foods, brings a smile to my face....and heart....and taste buds....and stomach. Had the pleasure of checking these guys out at their launch and whilst getting boozy at Triple C. Brian, owner, and his staff are churning out grilled cheese like mom used to make....and some mom has never even heard of. 

Gotta hand it the menu for these fellas. You can certainly venture for au originale or something a little more on the adventurous end of the culinary spectrum. Can't say there is anything better than a standard grilled cheese, but the varieties with pork, southwestern chicken, leek & mushroom, and the dessert option with nutella are certainly worth shaking a stick at. 

We all know a grilled cheese is best accompanied by soup, chips, or something comparable. Brian has you covered. Rosemary and truffle chips and the tomato soup are available to turn your sammy into a dynamic duo. Pair these jokers with beer from Triple C and you're well on your way to a fine meal fit for the streets of Crown Town.

Prices can seem a little steep at first, but do yourself a favor and talk to Brian or the staff about what kinds of cheese they're utilizing. You'll be happy you did. Also, they have Square, so those of you with no cashola, fear not. 

Catch these guys at a food truck roundup or chillin' at Triple C!"
